date,RF,MktRF,SMB,HML,RMW,CMA,UMD
2008-06-30,0.0017000000000000001,-0.08439999999999999,0.0115,-0.0242,0.043,-0.0042,0.1253
2008-07-31,0.0015,-0.0077,0.0366,0.0588,-0.0098,0.0106,-0.051399999999999994
2008-08-31,0.0013,0.015300000000000001,0.0342,0.0152,0.018500000000000003,0.008100000000000001,-0.0404
2008-09-30,0.0015,-0.0924,0.0034999999999999996,0.0633,0.029500000000000002,0.0177,0.0034999999999999996
2008-10-31,0.0008,-0.1723,-0.032,-0.028900000000000002,0.036000000000000004,0.0191,0.0779
2008-11-30,0.0003,-0.0786,-0.0388,-0.0602,0.0483,0.027200000000000002,0.071
2008-12-31,0.0,0.0174,0.0337,-0.0025,-0.0008,-0.013999999999999999,-0.0508
2009-01-31,0.0,-0.0812,-0.020099999999999996,-0.1118,0.0023,-0.0115,-0.0184
2009-02-28,0.0001,-0.10099999999999999,-0.011699999999999999,-0.0727,0.0171,-0.011200000000000002,0.0416
2009-03-31,0.0002,0.0895,0.0067,0.0356,-0.0233,-0.0222,-0.11380000000000001
2009-04-30,0.0001,0.10189999999999999,0.06709999999999999,0.0553,0.0028000000000000004,0.0014000000000000002,-0.3439
2009-05-31,0.0,0.0521,-0.0233,-0.0023,-0.0098,-0.0216,-0.1244
2009-06-30,0.0001,0.0043,0.0232,-0.027200000000000002,-0.0106,-0.0017000000000000001,0.0529
2009-07-31,0.0001,0.07719999999999999,0.024399999999999998,0.0528,-0.0066,0.032,-0.0536
2009-08-31,0.0001,0.0333,-0.0005,0.0775,-0.0302,0.0318,-0.08839999999999999
2009-09-30,0.0001,0.0408,0.0274,0.009300000000000001,0.013600000000000001,0.0038,-0.0493
2009-10-31,0.0,-0.0259,-0.0478,-0.0418,0.0418,-0.0166,0.026600000000000002
2009-11-30,0.0,0.0556,-0.027999999999999997,-0.0017000000000000001,0.008100000000000001,0.0013,0.0029
2009-12-31,0.0001,0.0275,0.0622,0.0,0.0048,-0.0007000000000000001,0.0291
2010-01-31,0.0,-0.0336,0.0029,0.003,-0.0139,0.0046,-0.0538
2010-02-28,0.0,0.034,0.0146,0.0316,-0.0033,0.013999999999999999,0.036000000000000004
2010-03-31,0.0001,0.06309999999999999,0.0179,0.021099999999999997,-0.005600000000000001,0.017,0.0366
2010-04-30,0.0001,0.02,0.0504,0.0281,0.011000000000000001,0.0169,0.0322
2010-05-31,0.0001,-0.0789,0.0006,-0.023799999999999998,0.0137,-0.0022,-0.0013
2010-06-30,0.0001,-0.0556,-0.024900000000000002,-0.045,-0.0021,-0.0151,-0.03
2010-07-31,0.0001,0.0693,0.0009,-0.0026,0.0024,0.0202,0.018799999999999997
2010-08-31,0.0001,-0.04769999999999999,-0.031,-0.0195,0.0072,-0.0169,-0.0019
2010-09-30,0.0001,0.09539999999999998,0.037200000000000004,-0.0313,-0.0021,0.004699999999999999,0.013500000000000002
2010-10-31,0.0001,0.0388,0.0078000000000000005,-0.026000000000000002,0.013000000000000001,-0.0023,0.016399999999999998
2010-11-30,0.0001,0.006,0.036000000000000004,-0.009000000000000001,0.0024,0.016399999999999998,0.0254
2010-12-31,0.0001,0.0682,0.0095,0.0382,-0.0365,0.0322,-0.0319
2011-01-31,0.0001,0.0199,-0.0242,0.008199999999999999,-0.0089,0.0069,-0.0032
2011-02-28,0.0001,0.0349,0.016399999999999998,0.011000000000000001,-0.019299999999999998,0.0095,0.0203
2011-03-31,0.0001,0.0045000000000000005,0.026699999999999998,-0.0158,0.016399999999999998,-0.0003,0.0351
2011-04-30,0.0,0.028999999999999998,-0.0051,-0.0252,0.0109,-0.0084,0.0006
2011-05-31,0.0,-0.0127,-0.0069,-0.0208,0.0202,-0.015,-0.0058
2011-06-30,0.0,-0.0175,0.0011,-0.0032,0.023799999999999998,-0.014499999999999999,0.0177
2011-07-31,0.0,-0.0236,-0.0134,-0.0121,0.024300000000000002,-0.0176,0.0002
2011-08-31,0.0001,-0.0599,-0.032,-0.0248,0.032,-0.0024,-0.0033
2011-09-30,0.0,-0.0759,-0.0378,-0.0141,0.018500000000000003,0.0028000000000000004,-0.025699999999999997
2011-10-31,0.0,0.11349999999999999,0.035699999999999996,-0.0018,-0.0187,-0.0088,-0.014199999999999999
2011-11-30,0.0,-0.0028000000000000004,-0.0026,-0.0034000000000000002,0.0179,0.015300000000000001,0.0398
2011-12-31,0.0,0.0074,-0.0044,0.0177,0.008,0.024,0.0195
2012-01-31,0.0,0.050499999999999996,0.0216,-0.0113,-0.0181,-0.013999999999999999,-0.0796
2012-02-29,0.0,0.044199999999999996,-0.0163,0.0008,-0.0019,-0.001,-0.0028000000000000004
2012-03-31,0.0,0.0311,-0.0045000000000000005,0.0092,-0.0033,0.008199999999999999,0.0149
2012-04-30,0.0,-0.0085,-0.0059,-0.0048,0.011200000000000002,0.0067,0.0384
2012-05-31,0.0001,-0.061900000000000004,-0.0009,-0.0059,0.022799999999999997,0.0239,0.0659
2012-06-30,0.0,0.038900000000000004,0.0095,0.0044,-0.0124,0.0034000000000000002,-0.0072
2012-07-31,0.0,0.0079,-0.0268,-0.0027,0.0111,0.0013,0.0316
2012-08-31,0.0001,0.0255,0.0044,0.0131,-0.0126,-0.0073,-0.0248
2012-09-30,0.0001,0.0273,0.0066,0.015300000000000001,-0.0138,0.0159,-0.0104
2012-10-31,0.0001,-0.0176,-0.008100000000000001,0.0379,-0.0139,0.022799999999999997,0.001
2012-11-30,0.0001,0.0078000000000000005,0.0036,-0.0097,0.0068000000000000005,0.0091,0.0034000000000000002
2012-12-31,0.0001,0.0118,0.0187,0.0358,-0.019799999999999998,0.0086,-0.0297
2013-01-31,0.0,0.0557,0.005600000000000001,0.0095,-0.016399999999999998,0.0147,-0.018600000000000002
2013-02-28,0.0,0.0129,-0.0038,0.0003,-0.0069,0.0048,0.0132
2013-03-31,0.0,0.0403,0.0083,-0.003,0.0017000000000000001,0.0131,0.0197
2013-04-30,0.0,0.0155,-0.023,0.0062,0.0007000000000000001,0.004699999999999999,0.0027
2013-05-31,0.0,0.027999999999999997,0.0206,0.026000000000000002,-0.0166,-0.0078000000000000005,-0.0178
2013-06-30,0.0,-0.012,0.013500000000000002,-0.0017000000000000001,-0.0044,-0.0001,0.0059
2013-07-31,0.0,0.0565,0.018000000000000002,0.005600000000000001,-0.0146,0.005600000000000001,0.0175
2013-08-31,0.0,-0.0271,-0.0001,-0.0278,0.0062,-0.0216,0.0005
2013-09-30,0.0,0.0377,0.026699999999999998,-0.011899999999999999,-0.0073,-0.0132,0.0296
2013-10-31,0.0,0.0418,-0.015300000000000001,0.011399999999999999,0.027000000000000003,0.0087,0.0015
2013-11-30,0.0,0.031200000000000002,0.013300000000000001,0.0024,0.0014000000000000002,0.0005,0.004
2013-12-31,0.0,0.0281,-0.0053,-0.0031,-0.0052,0.0007000000000000001,0.0004
2014-01-31,0.0,-0.0332,0.005699999999999999,-0.0209,-0.039900000000000005,-0.013999999999999999,0.017
2014-02-28,0.0,0.04650000000000001,0.0015,-0.004,-0.0026,-0.0040999999999999995,0.0207
2014-03-31,0.0,0.0043,-0.011699999999999999,0.0509,0.0216,0.019,-0.0334
2014-04-30,0.0,-0.0019,-0.0415,0.011399999999999999,0.0348,0.010700000000000001,-0.038599999999999995
2014-05-31,0.0,0.0206,-0.0189,-0.0027,0.001,-0.0108,0.0115
2014-06-30,0.0,0.026099999999999998,0.031,-0.0074,-0.0197,-0.0191,0.0067
2014-07-31,0.0,-0.0204,-0.0425,0.0001,0.009399999999999999,0.004699999999999999,-0.0025
2014-08-31,0.0,0.0424,0.0029,-0.0059,-0.0063,-0.006999999999999999,0.008
2014-09-30,0.0,-0.0197,-0.0379,-0.0123,0.0113,-0.0051,0.0052
2014-10-31,0.0,0.0252,0.0378,-0.017,-0.004699999999999999,-0.0017000000000000001,0.0
2014-11-30,0.0,0.0255,-0.0231,-0.03,0.013999999999999999,0.0018,0.0106
2014-12-31,0.0,-0.0006,0.0288,0.0206,-0.0116,0.0088,0.0109
2015-01-31,0.0,-0.0311,-0.0087,-0.0348,0.0167,-0.0167,0.0384
2015-02-28,0.0,0.0613,0.0021,-0.0181,-0.010700000000000001,-0.0175,-0.028300000000000002
2015-03-31,0.0,-0.011200000000000002,0.0304,-0.0046,0.001,-0.0051,0.0302
2015-04-30,0.0,0.0059,-0.030299999999999997,0.018500000000000003,-0.0015,-0.0049,-0.0739
2015-05-31,0.0,0.013600000000000001,0.0077,-0.0137,-0.0172,-0.0074,0.0601
2015-06-30,0.0,-0.015300000000000001,0.0286,-0.0079,0.005,-0.0147,0.030299999999999997
2015-07-31,0.0,0.0154,-0.0455,-0.0412,0.0004,-0.0256,0.1033
2015-08-31,0.0,-0.0604,0.004,0.026600000000000002,0.0076,0.0125,-0.0212
2015-09-30,0.0,-0.0308,-0.0278,0.0053,0.0181,-0.0051,0.0533
2015-10-31,0.0,0.0775,-0.0216,-0.0007000000000000001,0.008199999999999999,0.0043,-0.0404
2015-11-30,0.0,0.005600000000000001,0.0335,-0.0051,-0.025699999999999997,-0.011000000000000001,0.0232
2015-12-31,0.0001,-0.0217,-0.029900000000000003,-0.0259,0.0031,0.0013,0.0345
2016-01-31,0.0001,-0.057699999999999994,-0.0342,0.0208,0.026000000000000002,0.0302,0.013300000000000001
2016-02-29,0.0002,-0.0007000000000000001,0.0095,-0.005,0.0329,0.020499999999999997,-0.041100000000000005
2016-03-31,0.0002,0.0696,0.011000000000000001,0.0116,0.008100000000000001,-0.0002,-0.0513
2016-04-30,0.0001,0.0092,0.011699999999999999,0.0326,-0.028900000000000002,0.0197,-0.06269999999999999
2016-05-31,0.0001,0.0178,-0.0070999999999999995,-0.0181,-0.0102,-0.0255,0.0192
2016-06-30,0.0002,-0.0005,0.0049,-0.0147,0.011899999999999999,0.0192,0.042199999999999994
2016-07-31,0.0002,0.0395,0.0264,-0.0111,0.013300000000000001,-0.0124,-0.029900000000000003
2016-08-31,0.0002,0.005,0.0172,0.0334,-0.013300000000000001,-0.0039000000000000003,-0.031200000000000002
2016-09-30,0.0002,0.0025,0.0174,-0.0149,-0.0229,-0.0008,-0.0058
2016-10-31,0.0002,-0.0202,-0.04019999999999999,0.0416,0.011899999999999999,0.0024,0.0064
2016-11-30,0.0001,0.048600000000000004,0.0681,0.08289999999999999,-0.001,0.037000000000000005,-0.0415
2016-12-31,0.0003,0.0181,0.0040999999999999995,0.0358,0.009899999999999999,-0.003,-0.0042
2017-01-31,0.0004,0.0194,-0.0128,-0.0278,-0.0001,-0.0095,-0.009399999999999999
2017-02-28,0.0004,0.035699999999999996,-0.0213,-0.0179,0.0078000000000000005,-0.0172,-0.0165
2017-03-31,0.0003,0.0017000000000000001,0.0078000000000000005,-0.0317,0.0068000000000000005,-0.01,-0.0092
2017-04-30,0.0005,0.0109,0.0049,-0.0187,0.02,-0.0155,0.0055000000000000005
2017-05-31,0.0006,0.0106,-0.0305,-0.0378,0.0121,-0.018799999999999997,0.014499999999999999
2017-06-30,0.0006,0.0078000000000000005,0.0248,0.013500000000000002,-0.020099999999999996,-0.0007000000000000001,-0.0026
2017-07-31,0.0007000000000000001,0.0187,-0.0159,-0.0029,-0.0070999999999999995,-0.0015,0.0163
2017-08-31,0.0009,0.0016,-0.018500000000000003,-0.022400000000000003,0.0028000000000000004,-0.0242,0.0352
2017-09-30,0.0009,0.025099999999999997,0.0484,0.030299999999999997,-0.0118,0.0163,-0.011699999999999999
2017-10-31,0.0009,0.0225,-0.0197,-0.0005,0.0104,-0.0333,0.043
2017-11-30,0.0008,0.031200000000000002,-0.0043,-0.0004,0.031200000000000002,0.0,-0.0073
2017-12-31,0.0009,0.0106,-0.0104,0.0014000000000000002,0.006500000000000001,0.0165,-0.0165
2018-01-31,0.0011,0.0558,-0.0315,-0.0137,-0.005,-0.0089,0.0393
2018-02-28,0.0011,-0.0365,0.0032,-0.011899999999999999,0.0052,-0.0225,0.039599999999999996
2018-03-31,0.0012,-0.0235,0.0354,-0.0012,-0.0051,0.0,-0.0124
2018-04-30,0.0014000000000000002,0.0029,0.0097,0.0054,-0.0209,0.0118,0.002
2018-05-31,0.0014000000000000002,0.0265,0.0472,-0.0316,-0.0195,-0.014199999999999999,0.0381
2018-06-30,0.0014000000000000002,0.0048,0.0086,-0.023799999999999998,0.0070999999999999995,0.0033,-0.0239
2018-07-31,0.0016,0.0319,-0.0192,0.0043,0.0161,0.0043,-0.016
2018-08-31,0.0016,0.0344,0.006500000000000001,-0.0408,-0.0028000000000000004,-0.025,0.053099999999999994
2018-09-30,0.0015,0.0006,-0.0252,-0.013000000000000001,0.0059,0.0124,-0.0007000000000000001
2018-10-31,0.0019,-0.0768,-0.0451,0.0344,0.0087,0.0345,-0.0182
2018-11-30,0.0018,0.0169,-0.008199999999999999,0.0025,-0.006,0.0032,-0.014199999999999999
2018-12-31,0.0019,-0.0955,-0.0305,-0.0147,-0.0013,0.0016,0.0183
2019-01-31,0.0021,0.08410000000000001,0.030899999999999997,-0.0062,-0.0069,-0.013600000000000001,-0.0868
2019-02-28,0.0018,0.034,0.0178,-0.028399999999999998,0.0024,-0.0147,0.0079
2019-03-31,0.0019,0.011000000000000001,-0.0354,-0.0407,0.009300000000000001,-0.0102,0.0218
2019-04-30,0.0021,0.039599999999999996,-0.0113,0.019299999999999998,0.0175,-0.0217,-0.026099999999999998
2019-05-31,0.0021,-0.0694,-0.0147,-0.0239,-0.0034999999999999996,0.0178,0.0761
2019-06-30,0.0018,0.0693,0.0037,-0.0108,0.009399999999999999,-0.0038,-0.0223
2019-07-31,0.0019,0.011899999999999999,-0.0191,0.0014000000000000002,-0.0008,0.0036,0.0268
2019-08-31,0.0016,-0.0258,-0.033,-0.0499,0.0037,-0.0096,0.076
2019-09-30,0.0018,0.0143,0.0032,0.06709999999999999,0.0197,0.0355,-0.06849999999999999
2019-10-31,0.0015,0.0206,0.0021,-0.0207,0.0043,-0.0096,0.0024
2019-11-30,0.0012,0.0387,0.005,-0.018600000000000002,-0.015,-0.0129,-0.0262
2019-12-31,0.0014000000000000002,0.0277,0.0096,0.0183,0.0021,0.0131,-0.0213
2020-01-31,0.0013,-0.0011,-0.044000000000000004,-0.06269999999999999,-0.0123,-0.023399999999999997,0.0556
2020-02-29,0.0012,-0.08130000000000001,-0.0007000000000000001,-0.0401,-0.016399999999999998,-0.0253,-0.0025
2020-03-31,0.0012,-0.13390000000000002,-0.08449999999999999,-0.1412,-0.013300000000000001,0.012199999999999999,0.08470000000000001
2020-04-30,0.0,0.1365,0.0282,-0.0127,0.0259,-0.0109,-0.0529
