pair,entry,exit,days,side,entry_z,exit_z,pnl,reason
TATACONSUM/HDFC,2015-09-02,2015-12-04,60,1,-3.246639355888887,-1.7540506148834505,0.04636567997407225,time
INDUSINDBK/KOTAKBANK,2015-09-28,2015-12-29,60,-1,2.1769045311927973,1.0350992181061478,0.02766994511791957,time
COALINDIA/POWERGRID,2015-06-23,2015-07-15,16,-1,2.7320104443771793,3.5865925288687297,-0.028263586794281488,stop
COALINDIA/POWERGRID,2015-07-17,2015-08-04,12,-1,3.1388940435739205,3.7092508485093667,-0.020193765457292748,stop
COALINDIA/POWERGRID,2015-08-06,2015-08-19,9,-1,3.2094186792261716,0.30591658202283073,0.07843722448825564,target
COALINDIA/POWERGRID,2015-12-21,2016-02-05,32,1,-2.1924113852344065,-2.601360924771401,-0.01561103517977511,eow
TATAMOTORS/EICHERMOT,2015-05-14,2015-06-03,14,1,-2.0345482625835114,-3.624383409446183,-0.0920795051608359,stop
HDFCBANK/M&M,2015-04-07,2015-04-09,2,-1,3.360718313884726,3.724549002250344,-0.014090167797107426,stop
HDFCBANK/M&M,2015-04-10,2015-04-13,1,-1,3.3166169008456725,3.7507739910297686,-0.016040539817958305,stop
HDFCBANK/M&M,2015-05-07,2015-05-08,1,-1,3.078568060128895,3.5657892723143667,-0.017512174597875022,stop
HDFCBANK/M&M,2015-05-12,2015-05-27,11,-1,3.4098389282564745,4.072065990419915,-0.022365636519093225,stop
HDFCBANK/M&M,2015-06-02,2015-06-03,1,-1,3.4863743313926574,3.6911639053301144,-0.009679458138645451,stop
HDFCBANK/M&M,2015-06-15,2015-06-25,8,-1,3.4743549009822132,3.5655327207076986,-0.006528647334663388,stop
HDFCBANK/M&M,2015-06-26,2015-06-29,1,-1,3.47154370898685,3.611074658019386,-0.00786963148972476,stop
HDFCBANK/M&M,2015-07-02,2015-07-03,1,-1,3.4145599821860886,3.7193059237357304,-0.01245156218002496,stop
HDFCBANK/M&M,2015-08-04,2015-08-11,5,-1,3.1500723362478698,3.5998950050021326,-0.0164749955180034,stop
HDFCBANK/M&M,2015-08-13,2015-08-26,9,-1,3.2901475143030763,3.692629430728063,-0.015162087756457429,stop
HDFCBANK/M&M,2015-11-20,2015-12-10,13,-1,3.470365261829984,3.592607811220327,-0.007390169863997986,stop
MARUTI/ADANIPORTS,2015-06-03,2015-08-26,60,-1,2.0198699738943517,1.4813198006683657,0.020191440760329367,time
MARUTI/ADANIPORTS,2015-09-08,2015-09-24,11,-1,2.336813077573586,3.985229482674794,-0.07804615167699024,stop
MARUTI/ADANIPORTS,2015-10-05,2015-10-20,11,-1,3.0284234183185843,3.5493150307564014,-0.027398225850266356,stop
MARUTI/ADANIPORTS,2015-10-21,2015-10-28,4,-1,3.3084626541237543,3.8580390806427762,-0.02868673528739062,stop
ULTRACEMCO/HDFCBANK,2015-09-23,2015-12-24,60,1,-2.034313801979094,-2.2772135583059003,-0.011053985777228778,time
ULTRACEMCO/HDFCBANK,2015-12-24,2016-02-05,29,1,-2.2772135583059003,-1.7887474652434123,0.007285068589964042,eow
TATAMOTORS/INFY,2015-07-21,2015-08-12,16,1,-2.703755838451858,-3.6204487085812445,-0.0609884570807038,stop
TATAMOTORS/INFY,2015-08-26,2015-08-27,1,1,-3.4190825669320373,-3.5900285938649343,-0.014627278379079445,stop
TATAMOTORS/INFY,2015-09-08,2015-09-15,5,1,-3.4643309018339647,-3.714512604227426,-0.019553158177411344,stop
TATAMOTORS/INFY,2015-10-12,2016-01-11,60,1,-3.3082758442226865,-2.89376140336636,0.021769305284046223,time
TATAMOTORS/INFY,2016-01-11,2016-01-14,3,1,-2.89376140336636,-3.631662327834123,-0.039193680560791457,stop
TATAMOTORS/UPL,2015-04-30,2015-06-03,23,1,-2.032924870413215,-3.589515547377375,-0.1064463048845597,stop
TATAMOTORS/UPL,2015-11-26,2015-12-10,10,1,-3.0278714503437003,-3.5299262590482368,-0.0370425080674489,stop
