Date,strategy,vol_targeted,benchmark_ew,ret,bench_ret,leverage
2015-07-01,1.0194082818670713,1.0344874196293035,1.0056121297888687,0.0023298177479620374,0.011254473530950495,2.602536265788711
2015-07-02,1.022678791400197,1.0430643008657141,1.00719348060125,0.0032082430477566857,0.0015725255946477702,2.5842642579571096
2015-07-03,1.0219721784370632,1.0412254395085754,1.0097746275981154,-0.0006909432062889234,0.0025627121765369517,2.5514998879082875
2015-07-06,1.021359329351916,1.0396314676089295,1.0163446982838586,-0.0005996729637830313,0.006506472341626297,2.5528272166035344
2015-07-07,1.0217052165202356,1.0405325299891188,1.0173083560311396,0.0003386537513089911,0.0009481603523962982,2.559290302512591
2015-07-08,1.028733041894079,1.0589176582553308,1.002025901332741,0.006878525488769815,-0.01502244094211559,2.5687133994081908
2015-07-09,1.0303315442991854,1.062900546930949,0.9957859893417788,0.001553855412443335,-0.006227296103486866,2.4206130611597274
2015-07-10,1.0280455111729436,1.0571878396845444,0.9980456485049276,-0.002218735453544405,0.0022692216875259755,2.422388606428697
2015-07-13,1.0285980541448514,1.058555871338784,1.0097138914964092,0.000537469368722132,0.011691091493621249,2.4076329001529655
2015-07-14,1.0258752741622896,1.0517995552194521,1.009675916202011,-0.0026470786830579845,-3.760995537248553e-05,2.4111782944375837
2015-07-15,1.0252589567701174,1.050291561071433,1.016229096783106,-0.0006007722456080578,0.0064903802061015885,2.3864745779872023
2015-07-16,1.0257479459334709,1.051486077291534,1.0267664989625487,0.00047694210338235563,0.010369120715790317,2.3846053426348135
2015-07-17,1.029040717750031,1.05953461549489,1.0286940125415553,0.003210117875072449,0.0018772657473282528,2.3844735169352043
2015-07-20,1.0261851501895192,1.0525880046042897,1.0313662699376938,-0.00277498014534869,0.002597718430902781,2.362642124101666
2015-07-21,1.0219340497191602,1.0423895404778352,1.0201530874317093,-0.004142625207131322,-0.010872163297197915,2.3388410767335364
2015-07-22,1.018648078743339,1.0347126843628294,1.0300970917216778,-0.003215443282983306,0.009747560844033014,2.290406156636348
2015-07-23,1.0193264387922512,1.0362725205526049,1.0287526479028115,0.0006659415190267924,-0.001305162231473877,2.263722183243729
2015-07-24,1.0216962078093157,1.0417540159812841,1.0235533381799091,0.002324838174385454,-0.005053994012556406,2.275266885895076
2015-07-27,1.0230029817894468,1.0447694585299032,1.0066061708185958,0.0012790240094292652,-0.016557190259814822,2.263117892362542
2015-07-28,1.0248563235638888,1.049132166356026,1.0052367791444319,0.0018116680082398736,-0.0013604046089347886,2.3049263092135863
2015-07-29,1.0236147898984245,1.0460774508942756,1.0102465587898786,-0.0012114221641790653,0.004983681207635929,2.4035050845341077
2015-07-30,1.0238462833077422,1.0466456795906305,1.0163482593663011,0.0002261528571121529,0.006039813274624179,2.401912835821408
2015-07-31,1.0186503204777202,1.03381571498203,1.0268794683528932,-0.005074944271160998,0.010361811406218509,2.415430221086201
2015-08-03,1.018242860349529,1.0328131096314792,1.028325847125272,-0.0004,0.001408518542783582,2.4245262865057264
2015-08-04,1.0169701077950568,1.0296655367579644,1.0353008926050307,-0.0012499498931280357,0.006782913703139515,2.4381557679652257
