Date,"A. Static z, static beta (Gatev-style)","B. Rolling 60d z, static beta","C. Rolling 60d z, rolling 120d beta","D. Rolling 30d z, static beta","E. Rolling 90d z, static beta",F. B + re-form every 126d,G. B + re-form every 63d,H. B + wider stop (z=5),"I. B + no stop, 30d time exit",J. B + entry 1.5,K. B + entry 2.5,L. B + top 10 pairs,M. B + top 40 pairs,N. B + 2y formation
2014-08-28,,,,,,,,,,,,,,0.9964981528339306
2014-09-01,,,,,,,,,,,,,,0.9961727446607465
2014-09-02,,,,,,,,,,,,,,0.9965077920527915
2014-09-03,,,,,,,,,,,,,,0.9953255055645513
2014-09-04,,,,,,,,,,,,,,0.9952970254387968
2014-09-05,,,,,,,,,,,,,,0.9941093607728559
2014-09-08,,,,,,,,,,,,,,0.9967720637215643
2014-09-09,,,,,,,,,,,,,,0.995283328192814
2014-09-10,,,,,,,,,,,,,,0.9949593798976735
2014-09-11,,,,,,,,,,,,,,0.9950582953196702
2014-09-12,,,,,,,,,,,,,,0.9906917645783959
2014-09-15,,,,,,,,,,,,,,0.9898837737246211
2014-09-16,,,,,,,,,,,,,,0.9901031835165478
2014-09-17,,,,,,,,,,,,,,0.9914179070228665
2014-09-18,,,,,,,,,,,,,,0.9902814655024387
2014-09-19,,,,,,,,,,,,,,0.988365331135439
2014-09-22,,,,,,,,,,,,,,0.9901891082941406
2014-09-23,,,,,,,,,,,,,,0.9915662488206332
2014-09-24,,,,,,,,,,,,,,0.9926533082578637
2014-09-25,,,,,,,,,,,,,,0.9898294370301255
2014-09-26,,,,,,,,,,,,,,0.9905362589572213
2014-09-29,,,,,,,,,,,,,,0.9884205167112804
2014-09-30,,,,,,,,,,,,,,0.9886446420019604
2014-10-01,,,,,,,,,,,,,,0.9875755121846582
2014-10-07,,,,,,,,,,,,,,0.9901413283966406
2014-10-08,,,,,,,,,,,,,,0.9917759977268723
2014-10-09,,,,,,,,,,,,,,0.9931577840271975
2014-10-10,,,,,,,,,,,,,,0.994161881972008
2014-10-13,,,,,,,,,,,,,,0.9971644010123979
2014-10-14,,,,,,,,,,,,,,0.9946680774345736
2014-10-15,,,,,,,,,,,,,,0.9946680774345736
2014-10-16,,,,,,,,,,,,,,0.9924246015850872
2014-10-17,,,,,,,,,,,,,,0.9924100598274995
2014-10-20,,,,,,,,,,,,,,0.9900785883857999
2014-10-21,,,,,,,,,,,,,,0.9854814633039256
2014-10-22,,,,,,,,,,,,,,0.9864473255121623
2014-10-27,,,,,,,,,,,,,,0.9814414498024527
2014-10-28,,,,,,,,,,,,,,0.9809175918616763
2014-10-29,,,,,,,,,,,,,,0.9836588159751382
2014-10-30,,,,,,,,,,,,,,0.9818394542452229
2014-10-31,,,,,,,,,,,,,,0.9803578417444528
2014-11-03,,,,,,,,,,,,,,0.9780651083201993
2014-11-05,,,,,,,,,,,,,,0.9735685041962813
2014-11-07,,,,,,,,,,,,,,0.9710090147500676
2014-11-10,,,,,,,,,,,,,,0.9698817988342222
2014-11-11,,,,,,,,,,,,,,0.974260118198222
2014-11-12,,,,,,,,,,,,,,0.9734967959754203
2014-11-13,,,,,,,,,,,,,,0.9729676441364034
2014-11-14,,,,,,,,,,,,,,0.972772357667203
2014-11-17,,,,,,,,,,,,,,0.9699888529498804
2014-11-18,,,,,,,,,,,,,,0.9730514358866735
2014-11-19,,,,,,,,,,,,,,0.9735860776215643
2014-11-20,,,,,,,,,,,,,,0.9723856978271008
2014-11-21,,,,,,,,,,,,,,0.9731544430050734
2014-11-24,,,,,,,,,,,,,,0.9715098540113207
2014-11-25,,,,,,,,,,,,,,0.9747554594934937
2014-11-26,,,,,,,,,,,,,,0.9763782978417925
