Date,ret,equity,bench,bench_equity
2015-07-07,0.0014208117440740345,0.9775847080482434,0.0009481603523962982,1.0173083560311396
2015-07-08,-0.002098199027011087,0.9755335407649955,-0.01502244094211559,1.002025901332741
2015-07-09,-0.0003034619728265047,0.9752375034321565,-0.006227296103486866,0.9957859893417788
2015-07-10,0.0002109025443650568,0.9754431835029906,0.0022692216875259755,0.9980456485049276
2015-07-13,0.000748757546638202,0.9761735539479554,0.011691091493621249,1.0097138914964092
2015-07-14,-0.0017877039478443146,0.9744284446317814,-3.760995537248553e-05,1.009675916202011
2015-07-15,-0.0006652488795546093,0.9737802072007838,0.0064903802061015885,1.016229096783106
2015-07-16,0.0004747637369396901,0.9742425227309125,0.010369120715790317,1.0267664989625487
2015-07-17,0.0009685339927315198,0.9751861097313418,0.0018772657473282528,1.0286940125415553
2015-07-20,-0.0014309995451942995,0.9737906188518364,0.002597718430902781,1.0313662699376938
2015-07-21,-0.001349966673313132,0.9724760339696015,-0.010872163297197915,1.0201530874317093
2015-07-22,0.0021711596350236597,0.9745874346805841,0.009747560844033014,1.0300970917216778
2015-07-23,0.002222850763206391,0.9767537971035752,-0.001305162231473877,1.0287526479028115
2015-07-24,-0.003607172922933334,0.9732304772542909,-0.005053994012556406,1.0235533381799091
2015-07-27,-0.0028518074476411347,0.9704550113309858,-0.016557190259814822,1.0066061708185958
2015-07-28,-0.001186816708710426,0.9693032591084864,-0.0013604046089347886,1.0052367791444319
2015-07-29,-0.00037093756591635214,0.9689437081169179,0.004983681207635929,1.0102465587898786
2015-07-30,0.0012349933030892663,0.9701403471075127,0.006039813274624179,1.0163482593663011
2015-07-31,0.0026468906334284827,0.9727082025053827,0.010361811406218509,1.0268794683528932
2015-08-03,7.289467315262834e-05,0.9727791077518771,0.001408518542783582,1.028325847125272
2015-08-04,0.0025379357147843023,0.9752479585920367,0.006782913703139515,1.0353008926050307
2015-08-05,-0.000724177350713882,0.9745417061090944,0.006169890373326901,1.0416885856158111
2015-08-06,0.004081405069641024,0.9785192055689846,0.0007886982268231101,1.0425101635561882
2015-08-07,-0.0004188699625596526,0.978109333265984,-0.0002418796426962784,1.04225800157032
2015-08-10,-0.002889081337494131,0.9752834958452165,-0.003124024033281534,1.0390019625245344
2015-08-11,-0.004195399562836963,0.9711917918931053,-0.008253420606636879,1.0304266423166981
2015-08-12,-0.0016679271181257443,0.9695719147665057,-0.01567294475436427,1.0142768224782435
2015-08-13,0.0007908678363088212,0.9703387180088829,-0.0004510032288207644,1.0138193803563877
2015-08-14,0.0068615684723625,0.9769967635638853,0.01642599908858789,1.0304723765741146
2015-08-17,-0.002031002974622807,0.9750124802308903,-0.0034162688693342774,1.0269520058733155
2015-08-18,0.0006970317039159696,0.9756920948413249,0.003420090443809876,1.0304642746148542
2015-08-19,0.0011410419434504896,0.976805400445432,0.002862924019267293,1.033414415537646
2015-08-20,0.00048112930287960536,0.9772753701467974,-0.01258877603489502,1.0204049929092105
2015-08-21,0.00014487761727899695,0.9774169554738498,-0.008426628913911412,1.0118064186920621
2015-08-24,-0.006894003630263677,0.9706786394345317,-0.0637813729649137,0.94727201613317
2015-08-25,-0.00041785566346091047,0.9702730358676435,0.011450275675230246,0.9581185418573259
2015-08-26,-0.0033311388875660285,0.9670409216263081,-0.006818114589953325,0.9515859798481837
2015-08-27,0.00035892966702065444,0.9673880213023026,0.018070682320100565,0.968781787790282
2015-08-28,-0.000279536757197678,0.9671176007918758,0.007824236016939651,0.9763617651468659
2015-08-31,-0.0003257703369870645,0.9668025425651596,-0.002186922599858879,0.9742265375370281
2015-09-01,-0.0029678805163345203,0.9639331881359378,-0.019817348444855745,0.9549199507784315
2015-09-02,-0.001961694986274108,0.9620422452336683,-0.008516618106123319,0.9467872622357335
2015-09-03,-0.0009466117422007502,0.9611315647478369,0.01604340835072555,0.9619769569050468
2015-09-04,-0.00041692964490442215,0.9607308405058401,-0.017631975223038117,0.9450154030357634
2015-09-07,-0.0009865452867117922,0.9597830360233404,-0.014868082608108152,0.930964835957493
2015-09-08,0.00023277656023438183,0.9600064510170372,0.010385264532021455,0.9406331520489216
2015-09-09,0.0006486506862180488,0.9606291598602631,0.01934833949972355,0.9588328416194593
2015-09-10,0.0032905898391327724,0.9637901964128738,-0.002085244199745717,0.9568334409979465
2015-09-11,-0.001796359736699268,0.9620588825094123,0.0008375870146010675,0.9576348722632625
2015-09-14,0.001069367659499575,0.9630876771649021,0.01342180135412942,0.9704880572885671
2015-09-15,-0.002054692290002983,0.9611088283400344,-0.0064785935280198695,0.9642006596415968
2015-09-16,0.0004711929520400543,0.9615616960460917,0.005077853256954626,0.9690967291015158
2015-09-18,0.0032177428115795445,0.9646557542814342,0.007172810965546497,0.9760478767466904
2015-09-21,-4.2061131906996965e-05,0.9646151797685086,-0.0019343526229550986,0.9741598559761757
2015-09-22,-0.00127004712515839,0.9633900730325594,-0.01938019205411391,0.9552804508759495
2015-09-23,-0.002133445154307897,0.9613347331495398,-0.00013774870622851557,0.9551488622297559
2015-09-24,-0.004531209548364594,0.956978724027518,-0.0014622125643480063,0.9537522315625809
2015-09-28,0.0022902463346289826,0.95917044104254,-0.006828317578975658,0.9472397084338149
2015-09-29,-0.003982280070787325,0.955350755710688,-0.0010572958958482473,0.9462381957777033
2015-09-30,-0.00035629972674102405,0.9550103644974864,0.017531428021377627,0.9628271025980584
2015-10-01,0.0006359519015964295,0.9556177051548329,0.0023910806543191725,0.9651292998565348
2015-10-05,0.004127879243148786,0.959562379644327,0.019488292830781746,0.9839380222717063
2015-10-06,-2.652942704039626e-05,0.9595369230041855,0.005214169109013318,0.9890684415126191
2015-10-07,0.002234741099274848,0.9616812396022947,0.004028451824530792,0.9930528560804165
2015-10-08,0.0011893497287233691,0.9628250149237341,-0.0033298458092195665,0.9897461431892636
2015-10-09,0.001140327023453383,0.9639229503071085,0.0041728756479923555,0.9938762307678725
2015-10-12,0.00010147013042192921,0.9640207596945928,-0.0010695951729935876,0.9928131855488901
2015-10-13,-0.001180927774575302,0.9628823208042022,-0.0018530795088530622,0.9909734237786303
2015-10-14,-0.00034305315595284326,0.9625520009852392,-0.0027691827847709503,0.988229237233337
2015-10-15,-0.0003670596099947963,0.9621986870231578,0.007799330556497567,0.9959367637201153
2015-10-16,-0.00020271433992807134,0.9620036355514383,0.006042492020793462,1.0019547036681091
2015-10-19,-0.0016974150442725336,0.9603707161078084,0.0036053568570825435,1.0055671079294652
2015-10-20,-0.0026922754648607836,0.9577851335916605,-0.0005346013600132318,1.0050295303859815
2015-10-21,-0.0005612507795785395,0.9572475759387634,0.0005475644383661971,1.0055798488163288
2015-10-23,0.0019699468706616567,0.9591333028054325,0.0002453781442863057,1.005826596133563
2015-10-26,0.0009778466970039386,0.9600711881375672,-0.0015874512209941884,1.0042298954754223
2015-10-27,-0.004989578232466619,0.9552808378356177,-3.672652937204258e-05,1.00419301359667
2015-10-28,0.0014580955402637296,0.9566737285649651,-0.0036795614619923502,1.0004980236834378
2015-10-29,0.002099781986796068,0.9586825348274469,-0.005216309071876872,0.9952791167661029
2015-10-30,-0.0007289989567922208,0.9579836562596628,-0.002431866039765621,0.9928587312819515
2015-11-02,0.000501877963016186,0.9584644471456691,-0.0010572988612831237,0.991808982875952
2015-11-03,0.0008843713778691155,0.9593120856694298,0.0016484011822679257,0.9934438819759087
2015-11-04,-0.0008204776653429526,0.9585249915290445,-0.0008535683848627665,0.9925959096861188
2015-11-05,-0.0029518342002471006,0.9556955846772575,-0.010125714252417484,0.9825451671365187
2015-11-06,-0.001596664132897287,0.9541696598152349,-0.003538413704536232,0.979068515851797
2015-11-09,-0.0013895873457637508,0.952843757730244,-0.003680281407177499,0.9754652681965548
2015-11-10,8.785126605028725e-05,0.9529274662607087,-0.014282186734341635,0.9615334910833069
2015-11-13,0.00244899778766687,0.9552611835173882,-0.0018706821918242037,0.9597347675046948
2015-11-16,0.0015897973399390283,0.9567798552058911,0.0026858179605509526,0.962312440380624
2015-11-17,0.0020014666999912814,0.9586948182253082,0.003217898836969012,0.9654090644633258
2015-11-18,-0.0004598003929325918,0.9582540099711858,-0.007548180860545114,0.958121982240347
2015-11-19,-0.0008261285452899619,0.95746236897991,0.012881532732699435,0.9704640619164948
2015-11-20,-0.00022343263270276146,0.957248440642095,0.0037711650889995577,0.974123842106923
2015-11-23,0.002045690890662514,0.9592066750572175,0.00034236831673378884,0.9744573512470355
2015-11-24,-0.0005768348398037281,0.9586533712284722,-0.00239200901465732,0.9721264404784535
2015-11-26,0.0035807911222891743,0.9620861087095196,0.003893534007934231,0.9759114478344685
2015-11-27,0.00015164094369116572,0.9622320003549566,0.004302307106535679,0.9801101185918364
2015-11-30,0.0001301817666527229,0.9623572654166926,-0.0006752499247547333,0.9794482993080059
2015-12-01,-0.0026230359811360722,0.9598329676827969,0.006547112396147892,0.9858608574097912
2015-12-02,-0.0006417105393318563,0.9592170327514368,0.0006953099489651994,0.9865463362722438
2015-12-03,-0.002520568319714393,0.9567992606869531,-0.007344680944299319,0.9793004681955567
2015-12-04,-0.0018093740901849718,0.955068052895158,-0.007614348573756436,0.9718437330722729
2015-12-07,0.0006444215191948861,0.9556835193007392,-0.00012181695223025954,0.971725346030666
2015-12-08,0.000883338560657449,0.9565277114051224,-0.0090298678751163,0.9629507945451073
2015-12-09,-0.0011754660237884786,0.9554033455795535,-0.01584014845175482,0.9476975110077775
2015-12-10,-0.0034952527592703626,0.9520639693997005,0.010237752040741163,0.9573998031351026
2015-12-11,-0.0014779475211779912,0.9506568688161233,-0.009035477287317201,0.9487492389589934
2015-12-14,0.0018026743982745743,0.952370593615082,0.006882019593363634,0.955278549810698
2015-12-15,-0.0008025151769003652,0.9516063017596723,0.005829276922156304,0.9608471330153405
2015-12-16,-0.003457458295008247,0.9483161626580713,0.00482444571806674,0.9654826878519331
2015-12-17,0.0003470439933612677,0.9486452700861292,0.01430317666016907,0.9792921572986143
2015-12-18,0.0002217264538124433,0.9488556098377914,-0.007235973341517514,0.9722060253548443
2015-12-21,-0.0009519861766838238,0.9479523124135569,0.007927416509508435,0.9799131074508859
2015-12-22,0.0002647948503637525,0.9482033253042745,-0.003694749031736145,0.9762925744459462
2015-12-23,-0.001112277694489946,0.9471486598956974,0.008267305061823486,0.9843638829884838
2015-12-24,2.73781055977752e-05,0.9471745910317247,0.0007586277506572018,0.9851106487468636
2015-12-28,0.0003156206207438006,0.9474735388640989,0.016374900089960093,1.0012417371976492
2015-12-29,0.0001529331670197719,0.9476184389930649,0.0013096347354079076,1.0025529981552235
2015-12-30,0.00018085447045059264,0.9477898200240382,-0.002248947191157273,1.000298309406036
2015-12-31,0.0002433813626414434,0.9480204944019334,0.005060313601518198,1.005360132546699
2016-01-01,0.0014097478796471627,0.9493569642837785,0.00289290899054334,1.0082685479128772
2016-01-04,-0.0024673729139374355,0.9470145466244468,-0.016674980374556492,0.9914556896641474
2016-01-05,0.00045996925507319,0.9474501442000013,0.002385478157795624,0.9938207855562635
2016-01-06,-0.0024324136535078074,0.9451455535332313,-0.0033025534977442253,0.9905386392447938
2016-01-07,-0.0024122011290830182,0.9428656723618506,-0.024526665893496204,0.9662440289854384
2016-01-08,-0.0022188956414960982,0.9407735518309306,0.006991324206675414,0.9729993542548399
2016-01-11,-2.953832595384456e-05,0.9407457629551078,-0.007468345796671528,0.9657326586173266
2016-01-12,-0.00037418662569418904,0.9403937484724315,-0.00613075372951422,0.9598119895187948
2016-01-13,-0.0016761237826441757,0.938817532145567,0.001123542270832693,0.9608903788610711
2016-01-14,-0.002701377056071372,0.9362814320043914,-0.007336861533719707,0.953840459202284
2016-01-15,-0.00030315029416527533,0.9359975980128578,-0.0160436309876778,0.9385373948537254
2016-01-18,0.0019934377836207445,0.9378634509901149,-0.014123410712471354,0.9252820457571934
2016-01-19,-0.0009768063185272295,0.936947340045272,0.01031012814126161,0.9348218222157588
2016-01-20,-0.0004779122827102664,0.9364995614032118,-0.015768303946093302,0.92008126758762
2016-01-21,-0.0012208163877943001,0.9353562673914886,-0.0047329029515867285,0.915726612240555
2016-01-22,0.0030048935747425515,0.9381669134294686,0.024703698221625322,0.938348446122857
2016-01-25,-0.0014960861731930617,0.9367633348821395,0.002149501399674311,0.9403654274211803
2016-01-27,-0.0014540156129900048,0.9354012663675443,0.0021607900724015974,0.9423973597011818
2016-01-28,0.001077567214149588,0.936409224104256,-0.0043090654939571755,0.938336507756897
2016-01-29,0.0012391611532843205,0.9375695860383431,0.01912363061176667,0.956280908520775
2016-02-01,0.00024797641509380857,0.9378020811831898,0.0012351442142582779,0.95746205335214
2016-02-02,-0.0010369750011261884,0.9368296038689986,-0.018091528663755577,0.9401401011694615
2016-02-03,-0.0020247738362953013,0.9349327357980177,-0.010558370899827602,0.9302137532835129
2016-02-04,-8.331955874923618e-05,0.9348548376150109,0.006645190547752806,0.936395200924222
2016-02-05,-0.0005339502197430611,0.9343556716690385,0.015098566321297737,0.9505334259683212
2016-02-08,0.0,0.9343556716690385,-0.011111321861582412,0.9399717431321947
2016-02-09,0.0,0.9343556716690385,-0.013725463502429045,0.9270701952785191
2016-02-10,0.0,0.9343556716690385,-0.00901170083799777,0.918715716022845
2016-02-11,-0.0002,0.9341688005347047,-0.03224237924329,0.8890941354900657
2016-02-12,-2.1321289079123023e-05,0.9341488828516598,-0.003454400952400723,0.886022847861655
2016-02-15,-0.00030440369897450525,0.9338645244763267,0.03071413967501858,0.9132362773661356
2016-02-16,-0.000589952958694842,0.9333135883370918,-0.014010072370045779,0.9004417710292848
2016-02-17,-0.0004857586626301763,0.9328602231766066,0.00778030374020366,0.9074474815082595
2016-02-18,0.0013842814202086153,0.9341515642512015,0.01273616899814132,0.9190048859896864
2016-02-19,-0.0007853685190255559,0.9334179110206401,0.0022473457674075394,0.9210702077304421
2016-02-22,0.0006426045461322758,0.9340177296137032,0.004259778683725548,0.9249937629675469
2016-02-23,-0.001632477090926044,0.9324929670675901,-0.01595750635245884,0.9102331691190074
2016-02-24,-0.001567865526729649,0.931030943490607,-0.011578523984804495,0.8996940125385984
2016-02-25,0.0016037099788882563,0.9325240471053365,-0.006509537774825573,0.893837420378194
2016-02-26,0.0009828842369976605,0.9334406102918577,0.0048500063831950595,0.8981725375725669
2016-02-29,0.0033515468537374956,0.9365690802324321,-0.006757287460781763,0.8921033275468092
2016-03-01,-0.00035176741532779804,0.9362396257478028,0.03348913773509387,0.9219790987569598
2016-03-02,0.0009888767173114876,0.9371654513155292,0.019346516595910666,0.9398161826921441
2016-03-03,-0.00042926608692553695,0.9367631579694412,0.014755672703961994,0.9536838026858362
2016-03-04,0.0012344745679373956,0.9379195682641351,0.004657847748660617,0.9581259166391104
2016-03-08,-0.0007775637480355182,0.9371902760092798,0.0018149648941867239,0.9598648815420209
2016-03-09,0.0023017051485966105,0.939347411692785,0.0038982509358797724,0.9636066757148102
2016-03-10,-0.0022147813261271182,0.937266962586622,-0.0007712868104359039,0.9628634585953834
2016-03-11,-0.00018978039469146822,0.9370890876925311,0.0003919170131660704,0.9632408211661628
2016-03-14,-0.0017119094288079618,0.9354848760476772,0.005161393126761553,0.968212485719946
2016-03-15,0.0020281593206613897,0.9373821884183711,-0.007851267989210396,0.9606107900240591
2016-03-16,0.0018305540035764285,0.9390981171362615,0.0007515216655398487,0.9613327098449136
2016-03-17,-0.0012284885426278357,0.9379444458589562,0.004936150957008229,0.9660779932206179
2016-03-18,-0.0001598824326476126,0.9377944850192639,0.011777904189543262,0.9774563672643966
2016-03-21,0.0020178019051497803,0.9396867685177747,0.011174371141290043,0.988378827486626
2016-03-22,0.002486744808465586,0.94202352971097,0.0019268106364075364,0.9902832463242272
2016-03-23,-0.0008143694531584725,0.9412563745242168,0.002957467225804988,0.9932119765694949
2016-03-28,0.0017525444496572437,0.9429059681590939,-0.015645601797861015,0.9776725774832221
2016-03-29,0.0015044638667996387,0.944324536117979,-0.0010859033435479787,0.976610919562438
2016-03-30,0.00023954538750487706,0.9445507447049136,0.020628072843043247,0.9967565207504834
2016-03-31,-0.0008293094738518091,0.943767419823796,0.0012809926397395943,0.9980333585171773
2016-04-01,0.0010706583472298778,0.944777872289674,-0.004266092289563107,0.9937756561016804
2016-04-04,-0.0016005624964112882,0.9432656962598479,0.006152983526470617,0.9998903413426816
2016-04-05,-0.0010964181318726444,0.9422314826472951,-0.01900911584489654,0.9808833100119054
2016-04-06,-0.0015045142651029352,0.9408138819406231,0.006301502899254005,0.9870643490337753
2016-04-07,-0.0016662719099224163,0.9392462301966804,-0.0069464917567044005,0.9802077146698754
2016-04-08,-0.0013201122472076513,0.9380063197450542,0.001462438264417269,0.9816412079388857
2016-04-11,0.0005970292280265025,0.9385663369340155,0.016432601531004305,0.9977721267553591
2016-04-12,-0.00047808488450506716,0.938117622555222,0.006321736904570059,1.0040797796314198
2016-04-13,0.0018449223771542255,0.9398483767494769,0.019009528346611525,1.023166862664583
2016-04-18,-0.0008031621189131611,0.9390935261357496,0.007898065679969646,1.0312479017474763
2016-04-20,0.0008733951187202283,0.9399137258374984,0.004368112439849878,1.0357525085356685
2016-04-21,0.0007672722952135985,0.9406348955992246,-0.0021668734647087733,1.033508163908917
2016-04-22,0.0014012356063642002,0.9419529467075269,0.000910803973656665,1.0344494872514118
2016-04-25,-0.0004894946074908083,0.9414918658196035,-0.005124760842228173,1.029148181025883
2016-04-26,0.0015467281828503037,0.942948097822391,0.010453624902631952,1.0399065100795535
2016-04-27,-0.0006213717936045763,0.9423621764715711,0.003364960888691535,1.0434057548138669
2016-04-28,-0.0022353616763509526,0.9402556561770439,-0.01502426626849499,1.0277293489274635
2016-04-29,0.00010849865549633682,0.940357672651562,0.0008864560191071603,1.0286403857948332
2016-05-02,0.0014456983116246582,0.9417171461512377,-0.00017487249948075666,1.0284605048795024
2016-05-03,-0.0009332333537801333,0.9408383043006227,-0.007303029764418594,1.0209496272008385
2016-05-04,-0.0005204062499015594,0.9403486861669178,-0.010451056369672479,1.0102796250963664
2016-05-05,-2.7817362524056294e-05,0.9403225281466157,0.0015266467941849923,1.0118219652472502
2016-05-06,0.0011415913987039058,0.9413959922567553,0.000542168407819347,1.012370543151145
