date,surprise,news_shock
2000M06,-0.692776416042095,0.5255805160119474
2000M07,0.0,-0.41243300144163114
2000M08,0.0,0.15126265071974263
2000M09,3.9388345631040704,0.7832890635945663
2000M10,0.0,-0.4738891645920751
2000M11,0.6626806652475867,0.131407829965241
2000M12,0.0,-1.1547877445935013
2001M01,-1.2654289453625536,0.9121579019933282
2001M02,0.0,-0.23496841446135236
2001M03,-0.43707052420210213,-0.28232111592355175
2001M04,0.0,-0.13350104994165551
2001M05,0.0,0.382852075927612
2001M06,0.9911487859559469,-0.13117614844802208
2001M07,2.059923297420696,-0.23823527068152017
2001M08,0.0,-0.08262419124504695
2001M09,1.780250650915509,0.0844665510672671
2001M10,0.0,-0.8934200544951337
2001M11,-7.153274834858876,-0.33380428820602753
2001M12,-1.864152959457222,0.11088930918140441
2002M01,0.0,-0.43652717969587573
2002M02,0.0,0.5805748370697893
2002M03,0.060959232725170426,0.47071460575224844
2002M04,0.0,0.20330681040741025
2002M05,0.0,-0.14838047495415302
2002M06,1.1455581232954777,-0.4702354485716006
2002M07,0.0,0.26085053817494863
2002M08,0.0,0.4341383730394186
2002M09,0.8155868868967283,0.15397994398388445
2002M10,0.0,0.033168315587465066
2002M11,0.0,-0.5642238349118681
2002M12,1.6933051824510181,1.308359094608761
2003M01,2.014295337134362,0.44788792665105626
2003M02,0.0,0.48096775905832195
2003M03,0.0038106800365223536,-0.473347177236335
2003M04,0.7896541977403246,-1.4206962739242897
2003M05,0.0,0.2705160351478001
2003M06,0.9185100419236497,0.35264574550989436
2003M07,0.023820825710163723,-0.1640945097763923
2003M08,0.0,0.34495928174885565
2003M09,2.467809819394001,-0.6465208062432909
2003M10,0.0,0.1750626412310394
2003M11,0.0,-0.027771431893150664
2003M12,0.893371556393772,-0.17462251701923556
2004M01,0.0,0.4325555502913736
2004M02,2.670786856872285,-0.03546638929328475
2004M03,-0.6876332360276765,0.4097916669523233
2004M04,0.0,-0.4888416613199436
2004M05,0.0,0.5145117308666656
2004M06,-0.8891829281369165,-0.04850294431581732
2004M07,0.0,-0.21441683656370383
2004M08,0.0,0.6503218256097212
2004M09,-1.6259691262760134,-0.08158716018067612
2004M10,0.0,0.9713061875323777
2004M11,0.0,-0.322812636594633
2004M12,-3.176829775597113,-1.0283546817307587
2005M01,2.1372721360176112,0.41390771354063915
2005M02,0.0,0.11118237012626961
2005M03,3.0186128573050195,0.6825954795342253
2005M04,0.0,-0.5096434792091573
2005M05,0.0,-0.27377553239656566
2005M06,0.3166300543423168,0.5739028516091087
2005M07,0.0,0.6264620379276831
2005M08,0.0,0.8019274697267941
2005M09,-1.6830543051646885,1.2017764859842186
2005M10,0.0,-1.1656532763083467
2005M11,0.0,-1.269657519650779
2005M12,2.929100888083675,0.07939667387317391
2006M01,-0.17209741634783426,0.2461967056170143
2006M02,0.0,-0.5700261492309745
2006M03,-1.846056885152366,-0.025468859922751618
2006M04,0.0,0.7118618997868664
2006M05,0.0,-0.26920527149317136
2006M06,-1.2025861747401958,-0.3879780605793254
2006M07,0.0,0.30523613987520565
2006M08,0.0,-0.24100241497835642
2006M09,-1.1459258168171547,-0.946133629371334
2006M10,-1.034239886042774,-0.740508572343259
2006M11,0.0,-0.24905555118894093
2006M12,1.7371752631757718,0.031442805393906564
2007M01,0.0,-0.752999190602878
2007M02,0.0,0.42645979156544245
2007M03,-0.7089668264878849,-0.08182694659154881
2007M04,0.0,0.19421528831874385
2007M05,0.0,-0.24086248561113244
2007M06,0.0,0.2496711125143841
2007M07,0.0,0.34182969208315556
2007M08,0.0,-0.5875265705944464
2007M09,1.164265803046742,1.010034829322278
2007M10,0.0,0.08956459165985178
2007M11,0.0,0.8102757591393212
2007M12,-0.8515629800050701,-0.40354481608480625
2008M01,0.0,0.35389624790234947
2008M02,-2.5200471278343173,0.06851735471075308
2008M03,4.223794286709062,1.1070942996691469
2008M04,0.0,0.17019104607497076
2008M05,0.0,1.263028088177656
2008M06,0.0,1.190173182666628
2008M07,0.0,0.5326297314917561
2008M08,0.0,-0.40364426688554533
2008M09,-0.7747598372716282,0.39826958983750943
2008M10,-5.2910821051622605,-3.209409268780346
2008M11,0.0,-1.5202493839036004
2008M12,-2.1763510720953825,-0.33077729016092233
2009M01,0.0,1.8582213058533243
2009M02,0.0,0.21895683468073307
2009M03,1.8974745602176992,1.4050379643004973
2009M04,0.0,-0.6228503173100983
2009M05,2.920236683652052,1.1644698098704764
2009M06,0.0,1.279438690534249
2009M07,0.0,-0.8527326357151506
2009M08,0.0,1.3004934617503865
2009M09,0.7343175287492693,-0.03982363084742185
2009M10,0.0,0.8655355087204916
2009M11,0.0,-0.02655137404385144
2009M12,1.259914920926726,-0.7627202112186445
2010M01,0.0,-0.08561442580753885
2010M02,0.0,-0.4303037214078993
2010M03,1.5323140442491547,-0.24163855223355196
2010M04,0.0,-0.3345956838526106
2010M05,0.0,-1.390509680483791
2010M06,0.0,0.5589372833456898
2010M07,0.0,0.20862276077642805
2010M08,0.0,-0.14271555223555665
2010M09,0.0,-0.19718571123762568
2010M10,-0.47840083133406425,0.8223440033905541
2010M11,0.0,0.07183930699796634
2010M12,1.0678755746059396,0.14052696959123426
2011M01,0.0,0.22861647188308676
2011M02,0.0,0.29908143439089846
2011M03,0.0,0.9437791018792449
2011M04,0.0,0.8795243833954723
2011M05,0.0,-0.7190299971121304
2011M06,1.514665157873623,-0.6115294344106486
2011M07,0.0,-0.19289629328356753
2011M08,0.0,-0.9627677310022973
2011M09,0.0,0.4568142914364937
2011M10,0.0,-0.3031494901960102
2011M11,0.0,0.7554024630028092
2011M12,-4.931962031556011,-0.5491008728518312
2012M01,0.0,0.1270987322599438
2012M02,0.0,8.012670347358269e-05
2012M03,0.0,0.7805830707352545
2012M04,0.0,-0.08341272796694794
2012M05,0.0,-0.5129332134143693
2012M06,1.468783700939338,-0.6446242863754988
2012M07,0.0,0.7214690808417459
2012M08,0.0,0.8523868427524094
2012M09,0.0,0.29902063649162236
2012M10,0.0,-0.18921601620196357
2012M11,0.0,-0.3500022774525775
2012M12,0.9728761499032439,-0.17942172239305554
2013M01,0.0,0.4105482650029319
2013M02,0.0,0.17520765218469297
2013M03,0.0,-0.3691847963263141
2013M04,0.0,-0.18911122802048727
2013M05,-1.3797761858154536,0.01058743668138949
2013M06,0.0,0.04878960729303035
2013M07,0.0,0.8477066348654231
2013M08,0.0,-0.0655397185360415
2013M09,0.0,-0.07791138745099233
2013M10,0.0,0.05277797376489676
2013M11,0.0,-0.10468454615870605
2013M12,0.9849381860226113,0.36328453699698365
2014M01,0.0,0.11175652125531285
2014M02,0.0,0.0658124982430273
2014M03,0.0,-0.18572774641432063
2014M04,0.0,0.07183043795220682
2014M05,0.0,-0.05055189922051608
2014M06,0.40759958396949203,0.24587265719763812
2014M07,0.0,-0.32084470141054083
2014M08,0.0,-0.10568017598957691
2014M09,0.0,-0.21023876168699698
2014M10,0.0,-0.5194776769364519
2014M11,-9.806384814303241,-0.9673378898577687
2014M12,0.0,-1.3907095516959793
2015M01,0.0,-1.3737911517636416
2015M02,0.0,0.9838723296756184
2015M03,0.0,-0.22885549922338264
2015M04,0.0,0.7550308512558291
2015M05,0.0,0.654823674052507
2015M06,2.38268259864832,-0.2524585436251767
2015M07,0.0,-1.182491321990504
2015M08,0.0,-0.4831993682401768
2015M09,0.0,0.31238846747645094
2015M10,0.0,0.17228484984406628
2015M11,0.0,-0.5197104264178286
2015M12,-1.9852193941911354,-0.8038185433367248
2016M01,0.0,-1.3648801123428667
2016M02,0.0,-0.2059739156947556
2016M03,0.0,1.2846518900305965
2016M04,0.0,-0.24023257490403038
2016M05,0.0,0.7961752463714327
2016M06,0.561501010593956,-0.26420793281011146
2016M07,0.0,-0.4683274732045462
2016M08,0.0,0.1089646146165767
2016M09,1.4506820163291385,0.16858289180895616
2016M10,0.0,0.7142920317041623
2016M11,7.885284378850024,-0.6993597657901907
2016M12,2.0177789990810355,0.7009721427167952
2017M01,0.0,0.17215815299827067
2017M02,0.0,0.26237396925947093
2017M03,0.0,-1.3451333014133746
2017M04,0.0,0.030925118479295813
2017M05,-4.4323237826232695,-0.9673547987876108
2017M06,0.0,-0.4164452178530172
2017M07,0.0,-0.05990195786903651
2017M08,0.0,-0.01596769585295783
2017M09,0.0,0.3607270802632985
2017M10,0.0,-0.42263579814174507
2017M11,0.19558541693422676,0.178267347914347
2017M12,0.0,-0.20407120189974928
2018M01,0.0,0.7541592690602492
2018M02,0.0,-0.34816937855841323
2018M03,0.0,-0.08591356215351349
2018M04,0.0,0.31918627853668036
2018M05,0.0,0.553107280919625
2018M06,-0.4329802675511663,-0.7355856322447939
2018M07,0.0,0.5513295306262724
2018M08,0.0,-0.1934663761515839
2018M09,0.0,0.5859284681295563
2018M10,0.0,0.22303224540765323
2018M11,0.0,-1.5038914690583227
2018M12,2.0508602109186365,-0.37882755879112356
2019M01,0.0,0.491943148452525
2019M02,0.0,0.22402264130270289
2019M03,0.0,-0.09159962947517108
2019M04,0.0,0.4665431993688285
2019M05,0.0,-0.8278699842740063
2019M06,0.0,-0.41577753183725946
2019M07,-4.267107587758902,0.38161135018801373
2019M08,0.0,-0.4081939748899507
2019M09,0.0,0.429910139811008
2019M10,0.0,-0.18060113884763807
2019M11,0.0,0.5460091522196879
2019M12,1.0688466057140333,0.3665018316973322
2020M01,0.0,1.0527992955230807
2020M02,0.0,-1.055063027548432
2020M03,-8.019571895155165,-1.781201498613478
2020M04,3.0496930969031695,1.2107313651537528
2020M05,0.0,0.972862636042631
2020M06,-3.167035957479331,-0.6581131830148175
2020M07,0.0,-0.1765912788134166
2020M08,0.0,-0.552102483658666
2020M09,0.0,-0.4791215751019574
2020M10,0.0,-0.2728873012316861
2020M11,0.0,-0.07976210502347492
2020M12,0.5419975734182927,-0.00017752493754434641
2021M01,3.8748170317390596,-0.5354386397260931
2021M02,0.0,0.2706293311697295
2021M03,3.517698769400077,0.3838680011738186
2021M04,5.944596461021554,0.5404329888870101
2021M05,0.0,0.8413804803747045
2021M06,2.2696484826095253,0.49031322556059365
2021M07,-9.882158835882928,0.1573391465963956
2021M08,0.0,-0.4359788634069986
2021M09,0.4181484180817264,1.296534646098916
2021M10,2.338319559099686,0.9678308588260127
2021M11,-1.0324059454352004,-0.4249805098932107
2021M12,1.684757923174929,-0.21729719731121785
2022M01,1.4765266477553718,0.8334785107449302
2022M02,0.6281066366849258,0.33715660583548895
2022M03,0.9786332254690109,1.1262549950876453
2022M04,0.0,-0.58169966414187
2022M05,0.44353812821332345,0.9077704865877354
2022M06,-2.1602537733453833,0.43544620064786116
2022M07,0.0,-1.5419790971131737
2022M08,-2.922430724980105,-0.532052402992746
2022M09,0.5344125454477189,-0.4041126434718774
2022M10,2.4412022204702972,0.6037956062932265
2022M11,0.0,-0.4465072064211267
2022M12,-2.8964984035688834,-0.6526563962607175
2023M01,0.0,0.02281607715230332
2023M02,0.0,-0.23693111986071308
2023M03,0.0,-0.5472384134270187
2023M04,0.0,0.6570248913531362
2023M05,0.0,-1.0542290967998782
2023M06,0.44169294304720064,0.37555819979799554
2023M07,0.0,0.10264827110028253
2023M08,0.0,0.34150108305118787
2023M09,0.0,0.7029629859141613
2023M10,0.0,-0.15926517468573995
2023M11,-2.483079656078728,-0.5802073754353803
2023M12,0.0,0.03912721843628145
2024M01,0.0,1.217739976256189
2024M02,0.0,-0.029998041809238978
2024M03,-0.2520754053163662,0.6343489869172427
2024M04,0.0,0.37719282374458846
2024M05,0.0,-0.8493329934375216
2024M06,-3.0369352737144646,-0.006555857728383745
2024M07,0.0,0.15289034492731624
2024M08,0.0,-0.45904897151805923
2024M09,0.5296352753361999,0.002394491236042074
2024M10,0.0,0.23737867144441865
2024M11,2.4411166968157234,-0.08236521996407631
2024M12,0.13195504789345275,0.011997744335305772
2025M01,0.0,0.7531442491620105
2025M02,0.0,-0.8822069668587122
2025M03,-1.2044859613614753,-0.057495972773478385
2025M04,-6.242092597447385,-0.5722770390012636
2025M05,2.4495729338091987,-0.0980346275841214
2025M06,0.0,0.6634507935722849
2025M07,1.1611236084589465,-0.2595994958903303
2025M08,-0.5120573894330783,0.32513277563753057
2025M09,0.9678473100036057,0.043127140680198656
2025M10,1.3729077319203784,0.042624645799940346
2025M11,0.5918510003004559,-0.3780161115063803
2025M12,1.4648009173008574,-0.336251677400647
